"country","country_other","station_name","national_name","short_sample_code","sample_code","provider_code","code_ec_wise","code_ec_other","code_other","longitude_decimal","latitude_decimal","specific_locations"
"FR","","RESIE A BROYE-AUBIGNEY-MONTSEUGNY 2","","","","","","","06439900","5.518757","47.315612",\N
"FR","","TENISE A ESMOULINS 1","","","","","","","06005550","5.561079","47.40262",\N
"FR","","SOUFROIDE A MANTOCHE ","","","","","","","06005400","5.545831","47.440224",\N
"FR","","PETITE GROSNE A PRISSE 2","","","","","","","06047560","4.735998","46.329804",\N
"FR","","AIGUE BRUN A PUYVERT ","","","","","","","06117510","5.346607","43.745213",\N
"FR","","BOURDIGOUL A TORREILLES 2","","","","","","","06174960","2.97222","42.751043",\N
"FR","","RUISSEAU DES PLANCHES A CHARBONNIERES-LES-BAINS ","","","","","","","06580080","4.761175","45.77076",\N
"FR","","MORGON A VILLEFRANCHE-SUR-SAONE 1","","","","","","","06053000","4.73757","45.986432",\N
"FR","","JABRON A SISTERON 2","","","","","","","06580300","5.945378","44.161654",\N
"FR","","MANSON A THEZE ","","","","","","","06153825","5.930047","44.312486",\N
"FR","","ANCELLE A ANCELLE ","","","","","","","06142465","6.177673","44.621373",\N
"FR","","MEOUGE A ANTONAVES 1","","","","","","","06156230","5.809731","44.270268",\N
"FR","","OGNON A CHASSEY-LES-MONTBOZON ","","","","","","","06425800","6.354309","47.507826",\N
"FR","","HERAULT A ASPIRAN ","","","","","","","06183500","3.471282","43.568046",\N
"FR","","VERSOYEN A BOURG-ST-MAURICE ","","","","","","","06133560","6.78247","45.623047",\N
"FR","","CHERAN A LA-MOTTE-EN-BAUGES ","","","","","","","06070550","6.119049","45.692533",\N
"FR","","DORON DE PRALOGNAN A PLANAY ","","","","","","","06133350","6.708503","45.411837",\N
"FR","","CANAL DE CHAUTAGNE A RUFFIEUX ","","","","","","","06590550","5.828027","45.85101",\N
"FR","","CHAUX A BEAUVERNOIS ","","","","","","","06041665","5.431279","46.850012",\N
"FR","","EAU MORTE A DOUSSARD 2","","","","","","","06830079","6.231162","45.788761",\N
"FR","","BIEF D'AVIGNON A CORMOZ ","","","","","","","06043875","5.234742","46.429331",\N
"FR","","VEYLE A LENT 1","","","","","","","06048570","5.19866","46.119598",\N
"FR","","CAGNE A CAGNES-SUR-MER 4","","","","","","","06210350","7.147445","43.671215",\N
"FR","","ESTERON A GILETTE - LA CLAVE ","","","","","","","06212600","7.146495","43.846849",\N
"FR","","TINEE A ISOLA 1","","","","","","","06300010","7.031509","44.189679",\N
"FR","","CAMIOLE A MONTAUROUX ","","","","","","","06300250","6.76948","43.596041",\N
"FR","","BRESQUE A SALERNES ","","","","","","","06205060","6.251815","43.537062",\N
"FR","","ARGENS A LE-THORONET 4","","","","","","","06300121","6.266314","43.478609",\N
"FR","","VERDON A CASTELLANE 2","","","","","","","06160500","6.4411","43.805437",\N
"FR","","SIAGNE A MANDELIEU-LA-NAPOULE 1","","","","","","","06209900","6.943183","43.549178",\N
"FR","","GRAVONE A AJACCIO 1","","","","","","","06216100","8.811677","41.924044",\N
"FR","","CHALARONNE A L'ABERGEMENT-CLEMENCIAT ","","","","","","","06050800","4.922552","46.128816",\N
"FR","","SEMINE A BELLEYDOUX ","","","","","","","06067760","5.796411","46.244224",\N
"FR","","DRAC A ST-JEAN-ST-NICOLAS 2","","","","","","","06142470","6.203183","44.659794",\N
"FR","","DURANCE A ST-MARTIN-DE-QUEYRIERES ","","","","","","","06150500","6.595721","44.861678",\N
"FR","","ROUSINE A LA-SAULCE 2","","","","","","","06153060","6.030895","44.439759",\N
"FR","","CLAREE A VAL-DES-PRES 1","","","","","","","06149900","6.682785","44.940131",\N
"FR","","FIUM ALTO A PENTA-DI-CASINCA ","","","","","","","06219000","9.470438","42.445201",\N
"FR","","BEVINCO A RUTALI ","","","","","","","06215000","9.363625","42.592508",\N
"FR","","BEVERA A MOULINET 1","","","","","","","06700075","7.415355","43.965109",\N
"FR","","ALISO A SAN-GAVINO-DI-TENDA ","","","","","","","06222350","9.294594","42.609637",\N
"FR","","RUISSEAU DU COULAZOU A FABREGUES ","","","","","","","06189678","3.79981","43.555442",\N
"FR","","PRECONIL A LE-PLAN-DE-LA-TOUR ","","","","","","","06178750","6.566352","43.332832",\N
"FR","","ISSOLE A STE-ANASTASIE-SUR-ISSOLE ","","","","","","","06204550","6.129411","43.341501",\N
"FR","","PRECONIL A STE-MAXIME ","","","","","","","06179750","6.624396","43.321671",\N
"FR","","NESQUE A MONNIEUX ","","","","","","","06117580","5.361229","44.067112",\N
"FR","","DUYES A CHAMPTERCIER ","","","","","","","06157910","6.114442","44.098558",\N
"FR","","COULOMP A ST-BENOIT 2","","","","","","","06710029","6.758524","43.966732",\N
"FR","","LARGUE A VILLENEUVE ","","","","","","","06159550","5.828079","43.896945",\N
"FR","","DURANCE A EMBRUN ","","","","","","","06151000","6.502066","44.556534",\N
"FR","","AUDE A LUC-SUR-AUDE 1","","","","","","","06176000","2.259252","42.968735",\N
"FR","","RUISSEAU DE LUYNES A AIX-EN-PROVENCE ","","","","","","","06194000","5.422742","43.479168",\N
"FR","","GOLO A LUCCIANA 3","","","","","","","06150180","9.488233","42.536469",\N
"FR","","ALISO A OLETTA 2","","","","","","","06250260","9.294042","42.653304",\N
"FR","","CANAL DU MIDI A BEZIERS ","","","","","","","06185500","3.176176","43.32812",\N
"FR","","BOYNE A CAZOULS-D'HERAULT 2","","","","","","","06183900","3.447885","43.50815",\N
"FR","","MOURACHONNE A PEGOMAS ","","","","","","","06208900","6.930051","43.593257",\N
"FR","","CIANS A RIGAUD 4","","","","","","","06710100","6.998456","43.959267",\N
"FR","","TRAVO A VENTISERI ","","","","","","","06222195","9.30922","41.923347",\N
"FR","","CAVO A ZONZA 2","","","","","","","06219105","9.303876","41.718255",\N
"FR","","SAONE A AUXONNE 1","","","","","","","06011000","5.382572","47.194519",\N
"FR","","RUISSEAU DE LA CREUSE A AVOT ","","","","","","","06300600","5.005278","47.624921",\N
"FR","","VIREDONNE A LANSARGUES 2","","","","","","","06190900","4.076827","43.633422",\N
"FR","","MOSSON A LATTES ","","","","","","","06189675","3.860129","43.545057",\N
"FR","","LIBRON A MAGALAS ","","","","","","","06189610","3.202988","43.484908",\N
"FR","","CADOULE A MAUGUIO 3","","","","","","","06190650","4.046479","43.610664",\N
"FR","","AILLE A VIDAUBAN 2","","","","","","","06205435","6.474744","43.40989",\N
"FR","","RUISSEAU DE TEGHIELLA A AREGNO ","","","","","","","06216160","8.883959","42.584766",\N
"FR","","LEZ A TAULIGNAN - LE CHATEAU ","","","","","","","06710046","5.01127","44.444563",\N
"FR","","CEZE A GOUDARGUES 2","","","","","","","06120750","4.469527","44.209603",\N
"FR","","CEZE A ST-GERVAIS 2","","","","","","","06120650","4.575277","44.175763",\N
"FR","","RUISSEAU DE PIETRACORBARA A PIETRACORBARA ","","","","","","","06250250","9.442196","42.846516",\N
"FR","","ALESANI A SAN-GIULIANO 2","","","","","","","06250280","9.52765","42.290316",\N
"FR","","BREDA A ALLEVARD 1","","","","","","","06140010","6.079788","45.389978",\N
"FR","","ORB A LIGNAN-SUR-ORB ","","","","","","","06178013","3.175984","43.370078",\N
"FR","","VIS A BLANDAS ","","","","","","","06181945","3.490173","43.897968",\N
"FR","","GRESSE A VARCES-ALLIERES-ET-RISSET ","","","","","","","06580960","5.695243","45.095314",\N
"FR","","AIN A CERNON ","","","","","","","06087500","5.653255","46.389359",\N
"FR","","ARTILLA A ST-MARTIN-EN-HAUT ","","","","","","","06094230","4.596804","45.66999",\N
"FR","","VANNON A BROTTE-LES-RAY ","","","","","","","06003945","5.734077","47.605769",\N
"FR","","SAONE A CHARREY-SUR-SAONE ","","","","","","","06017050","5.165636","47.073699",\N
"FR","","NORGE A MAGNY-SUR-TILLE ","","","","","","","06012300","5.172338","47.276745",\N
"FR","","MOSSON A PONTPELLIER ","","","","","","","06300056","3.817201","43.615168",\N
"FR","","GLAND A AUDINCOURT ","","","","","","","06021500","6.842364","47.472249",\N
"FR","","BIEVRE A LES-AVENIERES 1","","","","","","","06580789","5.610525","45.619",\N
"FR","","BOURBEUSE A FROIDEFONTAINE ","","","","","","","06456610","6.943144","47.566333",\N
"FR","","AUTRUCHE A FONTENELLE ","","","","","","","06458450","6.955018","47.621465",\N
"FR","","CHALARONNE A CHATILLON-SUR-CHALARONNE 2","","","","","","","06580485","4.970264","46.111424",\N
"FR","","NIELLE A FABREZAN ","","","","","","","06179665","2.713275","43.108222",\N
"FR","","ROUGEANNE A MOUSSOULENS 1","","","","","","","06177970","2.224186","43.275706",\N
"FR","","VARAUDE A IZEURE 1","","","","","","","06016840","5.118722","47.179176",\N
"FR","","RHONE A BOUVESSE-QUIRIEU ","","","","","","","06580170","5.45158","45.78376",\N
"FR","","MURINAIS A CHEVRIERES ","","","","","","","06148600","5.305191","45.193341",\N
"FR","","SEZIA A LES-COTES-DE-CORPS ","","","","","","","06142700","5.913235","44.826698",\N
"FR","","CANAL DE LA ROMANCHE A JARRIE 1","","","","","","","06144950","5.723079","45.094889",\N
"FR","","BONNE A PONSONNAS 3","","","","","","","06142900","5.796925","44.881746",\N
"FR","","AGLY A RIVESALTES 1","","","","","","","06174950","2.863175","42.77565",\N
"FR","","BOURBONNE A MONTBELLET ","","","","","","","06045750","4.85959","46.475634",\N
"FR","","SAONE A SEURRE ","","","","","","","06017070","5.143535","46.996924",\N
"FR","","VINGEANNE A TALMAY 3","","","","","","","06006550","5.451115","47.34743",\N
"FR","","DOUBS A GOUMOIS ","","","","","","","06020100","6.951424","47.261793",\N
"FR","","RUISSEAU DE NOIRONTE A RUFFEY-LE-CHATEAU ","","","","","","","06438900","5.806765","47.285835",\N
"FR","","DARDAILLON A ST-NAZAIRE-DE-PEZAN ","","","","","","","06190070","4.121372","43.64512",\N
"FR","","SAVOUREUSE A VIEUX-CHARMONT ","","","","","","","06024000","6.843662","47.521756",\N
"FR","","DROME A LIVRON-SUR-DROME ","","","","","","","06109100","4.825337","44.769258",\N
"FR","","GUYOTTE A CHARETTE ","","","","","","","06035340","5.184795","46.886013",\N
"FR","","TORNE A APREMONT ","","","","","","","06580030","5.96164","45.518596",\N
"FR","","MEDE A CAROMB 2","","","","","","","06710500","5.117558","44.097981",\N
"FR","","VERDON A VINON-SUR-VERDON 2","","","","","","","06161500","5.824493","43.72938",\N
"FR","","RHONE A AVIGNON 2","","","","","","","06125500","4.800292","43.951468",\N
"FR","","DRUGEON A VUILLECIN ","","","","","","","06018150","6.343355","46.943413",\N
"FR","","RUISSEAU DES COLLIERES A ANNEYRON ","","","","","","","06101360","4.90405","45.294412",\N
"FR","","VEAUNE A BEAUMONT-MONTEUX ","","","","","","","06830129","4.930441","45.043606",\N
"FR","","HERBASSE A CLERIEUX 4","","","","","","","06580890","4.956348","45.058601",\N
"FR","","DROME A DIE 1","","","","","","","06108000","5.322805","44.768332",\N
"FR","","JABRON A DIEULEFIT 2","","","","","","","06580325","5.045647","44.522328",\N
"FR","","LOUP A TOURRETTE-SUR-LOUP 6","","","","","","","06700175","7.070682","43.688498",\N
"FR","","VESUBIE A UTELLE 4","","","","","","","06212100","7.206163","43.860856",\N
"FR","","BOURNE A CHORANCHE 1","","","","","","","06147840","5.392574","45.065226",\N
"FR","","DRAC A VIF 1","","","","","","","06820118","5.691573","45.017744",\N
"FR","","DOLON A SABLONS ","","","","","","","06101000","4.81023","45.311281",\N
"FR","","AUZON A CARPENTRAS 2","","","","","","","06123150","5.0811","44.061063",\N
"FR","","DURANCE A CAUMONT-SUR-DURANCE ","","","","","","","06166000","4.916185","43.888283",\N
"FR","","MEDE A LORIOL-DU-COMTAT 2","","","","","","","06710600","5.010588","44.086662",\N
"FR","","PIANO A SANT'ANTONINO ","","","","","","","06222390","8.920127","42.576806",\N
"FR","","NESQUE A PERNES-LES-FONTAINES 4","","","","","","","06117850","4.993329","43.995129",\N
"FR","","DRAC BLANC A CHAMPOLEON ","","","","","","","06142450","6.255194","44.724881",\N
"FR","","ORB A CESSENON-SUR-ORB 2","","","","","","","06187100","3.086941","43.437821",\N
"FR","","UBAYE A ST-PAUL-SUR-UBAYE ","","","","","","","06151900","6.764454","44.521137",\N
"FR","","AYGUES A CADEROUSSE ","","","","","","","06117500","4.718183","44.126588",\N
"FR","","EYGUES A ST-MAURICE/EYGUES - LES CIVARDIERES ","","","","","","","06800003","4.989527","44.285992",\N
"FR","","DOUX A BOUCIEU-LE-ROI 1","","","","","","","06105665","4.675982","45.035821",\N
"FR","","LOUP A VILLENEUVE-LOUBET 1","","","","","","","06700850","7.122347","43.656573",\N
"FR","","RUISSEAU DE L'ETANG DU MOULIN A SERLEY ","","","","","","","06035450","5.222763","46.793564",\N
"FR","","GRAVELLON A THERVAY ","","","","","","","06440850","5.618601","47.252485",\N
"FR","","AUSSOU A ORNAISONS 3","","","","","","","06180750","2.838231","43.165094",\N
"FR","","AUSSON A FRANXAULT ","","","","","","","06262450","5.286063","47.055265",\N
"FR","","RUISSEAU DE L'ETANG A JANCIGNY ","","","","","","","06006220","5.416013","47.393675",\N
"FR","","SEREINE A BEYNOST ","","","","","","","06580502","4.999749","45.818614",\N
"FR","","FRESQUEL A LA-BASTIDE-D'ANJOU ","","","","","","","06178051","1.872125","43.351433",\N
"FR","","ARGENTOUIRE A ST-PAPOUL ","","","","","","","06177907","2.004723","43.317683",\N
"FR","","TREBOUL A CASTELNAUDARY 3","","","","","","","06178049","1.920497","43.316237",\N
"FR","","FRESQUEL A MONTFERRAND ","","","","","","","06178052","1.816828","43.349709",\N
"FR","","SEDAN A LARNAUD ","","","","","","","06491650","5.462385","46.72327",\N
"FR","","MEAUDRET A VILLARD-DE-LANS 3","","","","","","","06147210","5.52287","45.086179",\N
"FR","","SIAGNE A ST-CEZAIRE-SUR-SIAGNE 2","","","","","","","06207400","6.790689","43.643505",\N
"FR","","TORRENSON A ST-CYR ","","","","","","","06830030","4.742931","45.235677",\N
"FR","","REBENTY A ALZONNE ","","","","","","","06178056","2.154588","43.240244",\N
"FR","","NATOUZE A BOYER ","","","","","","","06041400","4.89199","46.599354",\N
"FR","","LEZE A PERTUIS 3","","","","","","","06165700","5.511241","43.700883",\N
"FR","","OUGEOTTE A GEVIGNEY-ET-MERCEY 2","","","","","","","06001480","5.92761","47.801135",\N
"FR","","REYRAN A FREJUS ","","","","","","","06205955","6.718764","43.426332",\N
"FR","","VIDOURLE A SALINELLES 2","","","","","","","06178600","4.069785","43.819794",\N
"FR","","RUISSEAU DES ECOULOTTES A GRAY ","","","","","","","06004995","5.584703","47.458677",\N
"FR","","REART A ST-NAZAIRE ","","","","","","","06169150","2.988733","42.654572",\N
"FR","","GIFFRE A MIEUSSY ","","","","","","","06063450","6.551664","46.114175",\N
"FR","","SOU A ST-MARTIN-DE-VILLEREGLAN ","","","","","","","06176680","2.208483","43.094795",\N
"FR","","SOU A ALAIGNE ","","","","","","","06176620","2.073188","43.117157",\N
"FR","","OGNON A OLONZAC 3","","","","","","","06181150","2.734201","43.274754",\N
"FR","","VAR A CARROS ","","","","","","","06710026","7.203814","43.764874",\N
"FR","","LAMPY A ST-MARTIN-LE-VIEIL ","","","","","","","06177845","2.150462","43.287323",\N
"FR","","RONDAINE A RELANS ","","","","","","","06491555","5.451566","46.756355",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06161400","5.953798","43.771791",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06700415","7.316408","43.749193",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06212600","7.146495","43.846849",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06213000","7.196247","43.668216",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06100900","4.767184","45.318427",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06213500","8.976418","42.319265",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06221930","9.361628","42.298018",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06222000","9.534594","42.204932",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06300600","5.005278","47.624921",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06215000","9.363625","42.592508",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06086100","5.554776","46.172641",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06580180","5.537081","46.206706",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06065700","5.964545","46.144655",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06004000","5.693107","47.542289",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06002000","6.075844","47.745833",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06053500","4.469411","46.124596",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06098700","4.984945","45.578902",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06440445","5.968455","47.335448",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06003550","6.02496","47.649421",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06001000","5.917391","47.840261",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06092000","5.212406","45.81653",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06091600","5.267766","45.96738",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06098000","4.780834","45.581239",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06055000","4.60572","45.816141",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06082000","5.221542","45.612337",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06099450","4.901906","45.530355",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06000997","5.996195","47.91706",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06003945","5.734077","47.605769",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06100000","4.880151","45.52747",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06159000","5.964437","44.035343",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06940040","5.70401","47.003184",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06039960","4.605775","46.375575",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06002500","6.039292","47.691078",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06053800","4.728941","45.944114",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06091645","5.283935","45.95729",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06080000","5.34712","45.882673",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06300113","4.764415","46.301419",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06047500","4.781015","46.284011",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06139500","6.292422","45.482272",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06027000","6.682157","47.454206",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06021000","6.791531","47.451918",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06001250","5.874957","47.854322",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06003600","5.97246","47.661731",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06101000","4.81023","45.311281",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06159385","6.259866","44.009859",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06158000","6.141939","44.040378",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06003805","5.809489","47.563897",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06134000","6.525847","45.481749",\N
"FR","","TAVIGNANO A ALTIANI ","","","","","","","06003850","5.795127","47.6058",\N
